schema_version,style_id,style_slug,color_id,color_name,color_name_normalized,dominant_hex,pattern_type,color_family,image_url,gallery_image_urls,product_url,brand_name,source_site,product_title,category,is_apparel,price_raw,price,currency,materials_raw_or_page_text,materials_snippet,scrape_status,audience,subcategory,sizes_available,waist_sizes,length,natural_fiber_percent,synthetic_fiber_percent,is_100pct_natural,is_loomi_approved,fiber_families,synthetic_fibers_present,care_level,description,fabric_breakdown_pretty,fabric_tags,occasion_tag,sku,color_code,fit_type,care_instructions,product_weight,country_of_origin,sustainability_tags,season,collection_name
3,4c817559547d,key-west-harem-pants,4c817559547d-4e43a6fab06e,Black / M,Patterned,,Solid,Patterned,https://www.buddhapants.com/cdn/shop/products/11_3_20-Buddha-Pants-half-day-ecomm---Ashley2438.jpg,,https://www.buddhapants.com/products/key-west-harem-pants,Buddha Pants,www.buddhapants.com,Key West Convertible Romper,Apparel,True,$95.00,95.0,USD,"**Most customers prefer to size down in this style**
Limited made Key West Convertible 2 in 1 Pant + Romper By Buddha Pants®
Details


Available in Black + four prints 

All convertibles pack into their left pocket
Wear it as pants OR pull it up to be a romper!

100% cotton

Three adult sizes

Two pockets

Elastic waist + tie for neck (with brass beads)

Each convertible jumpsuit pant comes with a cotton satchel! Key West Convertible jumpers are your travel companion, wearable with anything from sandals to heels or even barefoot. Great wrinkly or pressed, you can leave them hanging around your ankles or hike them up under your knees for a different look.","**Most customers prefer to size down in this style**
Limited made Key West Convertible 2 in 1 Pant + Romper By Buddha Pants®
Details


Available in Black + four prints 

All convertibles pack into the",ok,Women,Outerwear,XXS|XS|S|M|L|XL|XXL|0|2|4|6|8|10|12|14|16|18,,Tall,0,100.0,False,False,cotton,,Easy Care,"Key West Convertible Romper. **Most customers prefer to size down in this style**
Limited made Key West Convertible 2 in 1 Pant + Romper By Buddha Pants®
Details


Available in Black + four prints 

All convertibles pack into the. Perfect addition to your apparel collection.",100% cotton,COTTON,Vacation & Leisure,Keywest-Snow-S,82e9f97c41ac,Regular,,,,organic,Spring/Summer,
3,4c817559547d,key-west-harem-pants,4c817559547d-60b6f506d81d,Black / L,Patterned,,Solid,Patterned,https://www.buddhapants.com/cdn/shop/products/11_3_20-Buddha-Pants-half-day-ecomm---Ashley2438.jpg,,https://www.buddhapants.com/products/key-west-harem-pants,Buddha Pants,www.buddhapants.com,Key West Convertible Romper,Apparel,True,$95.00,95.0,USD,"**Most customers prefer to size down in this style**
Limited made Key West Convertible 2 in 1 Pant + Romper By Buddha Pants®
Details


Available in Black + four prints 

All convertibles pack into their left pocket
Wear it as pants OR pull it up to be a romper!

100% cotton

Three adult sizes

Two pockets

Elastic waist + tie for neck (with brass beads)

Each convertible jumpsuit pant comes with a cotton satchel! Key West Convertible jumpers are your travel companion, wearable with anything from sandals to heels or even barefoot. Great wrinkly or pressed, you can leave them hanging around your ankles or hike them up under your knees for a different look.","**Most customers prefer to size down in this style**
Limited made Key West Convertible 2 in 1 Pant + Romper By Buddha Pants®
Details


Available in Black + four prints 

All convertibles pack into the",ok,Women,Outerwear,XXS|XS|S|M|L|XL|XXL|0|2|4|6|8|10|12|14|16|18,,Tall,0,100.0,False,False,cotton,,Easy Care,"Key West Convertible Romper. **Most customers prefer to size down in this style**
Limited made Key West Convertible 2 in 1 Pant + Romper By Buddha Pants®
Details


Available in Black + four prints 

All convertibles pack into the. Perfect addition to your apparel collection.",100% cotton,COTTON,Vacation & Leisure,Keywest-Snow-S,d3f0d309de5e,Regular,,,,organic,Spring/Summer,
3,2a602e5f246d,limited-editions-reggae-rise-up-savannah-tie-dye,2a602e5f246d-bd4fd198f229,Xx-Small / Tie Dye,Multicolor,,Abstract,Multicolor,https://www.buddhapants.com/cdn/shop/files/RRU.jpg,,https://www.buddhapants.com/products/limited-editions-reggae-rise-up-savannah-tie-dye,Buddha Pants,www.buddhapants.com,Limited Edition Reggae Rise up Savannah Tie Dye,Apparel,True,$95.00,95.0,USD,,,missing_materials,Women,Tops,XXS|XS|S|M|L|XL|XXL|0|2|4|6|8|10|12|14|16|18,,Tall,0,0,False,False,,,Easy Care,Limited Edition Reggae Rise up Savannah Tie Dye. Perfect addition to your apparel collection.,,,Off-Duty & Travel,RRU-XXS,ed3728068fc7,Regular,,,,organic,Spring/Summer,
3,2a602e5f246d,limited-editions-reggae-rise-up-savannah-tie-dye,2a602e5f246d-adb880adad53,X-Small / Tie Dye,Multicolor,,Abstract,Multicolor,https://www.buddhapants.com/cdn/shop/files/RRU.jpg,,https://www.buddhapants.com/products/limited-editions-reggae-rise-up-savannah-tie-dye,Buddha Pants,www.buddhapants.com,Limited Edition Reggae Rise up Savannah Tie Dye,Apparel,True,$95.00,95.0,USD,,,missing_materials,Women,Tops,XXS|XS|S|M|L|XL|XXL|0|2|4|6|8|10|12|14|16|18,,Tall,0,0,False,False,,,Easy Care,Limited Edition Reggae Rise up Savannah Tie Dye. Perfect addition to your apparel collection.,,,Off-Duty & Travel,RRU-XXS,38851f521748,Regular,,,,organic,Spring/Summer,
3,2a602e5f246d,limited-editions-reggae-rise-up-savannah-tie-dye,2a602e5f246d-155de7a9fe64,Small / Tie Dye,Multicolor,,Abstract,Multicolor,https://www.buddhapants.com/cdn/shop/files/RRU.jpg,,https://www.buddhapants.com/products/limited-editions-reggae-rise-up-savannah-tie-dye,Buddha Pants,www.buddhapants.com,Limited Edition Reggae Rise up Savannah Tie Dye,Apparel,True,$95.00,95.0,USD,,,missing_materials,Women,Tops,XXS|XS|S|M|L|XL|XXL|0|2|4|6|8|10|12|14|16|18,,Tall,0,0,False,False,,,Easy Care,Limited Edition Reggae Rise up Savannah Tie Dye. Perfect addition to your apparel collection.,,,Off-Duty & Travel,RRU-XXS,75d90625eaac,Regular,,,,organic,Spring/Summer,
3,2a602e5f246d,limited-editions-reggae-rise-up-savannah-tie-dye,2a602e5f246d-1b03975c3f30,Medium / Tie Dye,Multicolor,,Abstract,Multicolor,https://www.buddhapants.com/cdn/shop/files/RRU.jpg,,https://www.buddhapants.com/products/limited-editions-reggae-rise-up-savannah-tie-dye,Buddha Pants,www.buddhapants.com,Limited Edition Reggae Rise up Savannah Tie Dye,Apparel,True,$95.00,95.0,USD,,,missing_materials,Women,Tops,XXS|XS|S|M|L|XL|XXL|0|2|4|6|8|10|12|14|16|18,,Tall,0,0,False,False,,,Easy Care,Limited Edition Reggae Rise up Savannah Tie Dye. Perfect addition to your apparel collection.,,,Off-Duty & Travel,RRU-XXS,07e4178650d0,Regular,,,,organic,Spring/Summer,
3,2a602e5f246d,limited-editions-reggae-rise-up-savannah-tie-dye,2a602e5f246d-664eb67a01e9,Large / Tie Dye,Multicolor,,Abstract,Multicolor,https://www.buddhapants.com/cdn/shop/files/RRU.jpg,,https://www.buddhapants.com/products/limited-editions-reggae-rise-up-savannah-tie-dye,Buddha Pants,www.buddhapants.com,Limited Edition Reggae Rise up Savannah Tie Dye,Apparel,True,$95.00,95.0,USD,,,missing_materials,Women,Tops,XXS|XS|S|M|L|XL|XXL|0|2|4|6|8|10|12|14|16|18,,Tall,0,0,False,False,,,Easy Care,Limited Edition Reggae Rise up Savannah Tie Dye. Perfect addition to your apparel collection.,,,Off-Duty & Travel,RRU-XXS,0acf7c979ac7,Regular,,,,organic,Spring/Summer,
3,2a602e5f246d,limited-editions-reggae-rise-up-savannah-tie-dye,2a602e5f246d-55104e3e2a8d,X-Large / Tie Dye,Multicolor,,Abstract,Multicolor,https://www.buddhapants.com/cdn/shop/files/RRU.jpg,,https://www.buddhapants.com/products/limited-editions-reggae-rise-up-savannah-tie-dye,Buddha Pants,www.buddhapants.com,Limited Edition Reggae Rise up Savannah Tie Dye,Apparel,True,$95.00,95.0,USD,,,missing_materials,Women,Tops,XXS|XS|S|M|L|XL|XXL|0|2|4|6|8|10|12|14|16|18,,Tall,0,0,False,False,,,Easy Care,Limited Edition Reggae Rise up Savannah Tie Dye. Perfect addition to your apparel collection.,,,Off-Duty & Travel,RRU-XXS,fecf9421606d,Regular,,,,organic,Spring/Summer,
3,2a602e5f246d,limited-editions-reggae-rise-up-savannah-tie-dye,2a602e5f246d-a7d544e1e9f5,Xx-Large / Tie Dye,Multicolor,,Abstract,Multicolor,https://www.buddhapants.com/cdn/shop/files/RRU.jpg,,https://www.buddhapants.com/products/limited-editions-reggae-rise-up-savannah-tie-dye,Buddha Pants,www.buddhapants.com,Limited Edition Reggae Rise up Savannah Tie Dye,Apparel,True,$95.00,95.0,USD,,,missing_materials,Women,Tops,XXS|XS|S|M|L|XL|XXL|0|2|4|6|8|10|12|14|16|18,,Tall,0,0,False,False,,,Easy Care,Limited Edition Reggae Rise up Savannah Tie Dye. Perfect addition to your apparel collection.,,,Off-Duty & Travel,RRU-XXS,bea6d80f9d44,Regular,,,,organic,Spring/Summer,
3,fb095efdf93f,new-kira-jumpers,fb095efdf93f-47cf1c6d0ef0,Pink Elephant / Xxs,Pink,,Solid,Pink,https://www.buddhapants.com/cdn/shop/products/2.23.2023-Buddha-Pants-Ecom-1158.jpg,,https://www.buddhapants.com/products/new-kira-jumpers,Buddha Pants,www.buddhapants.com,Savannah Flair Harem Jumpsuit,Apparel,True,$118.00,118.0,USD,,,missing_materials,Women,Bottoms,XXS|XS|S|M|L|XL|XXL|0|2|4|6|8|10|12|14|16|18,,Tall,0,0,False,False,,,Easy Care,Savannah Flair Harem Jumpsuit. Perfect addition to your apparel collection.,,,Off-Duty & Travel,ELEP-PINK-XXS-JUMP,985dae9e84f6,Regular,,,,organic,Spring/Summer,
3,fb095efdf93f,new-kira-jumpers,fb095efdf93f-a66e940234b9,Pink Elephant / Xs,Pink,,Solid,Pink,https://www.buddhapants.com/cdn/shop/products/2.23.2023-Buddha-Pants-Ecom-1158.jpg,,https://www.buddhapants.com/products/new-kira-jumpers,Buddha Pants,www.buddhapants.com,Savannah Flair Harem Jumpsuit,Apparel,True,$118.00,118.0,USD,,,missing_materials,Women,Bottoms,XXS|XS|S|M|L|XL|XXL|0|2|4|6|8|10|12|14|16|18,,Tall,0,0,False,False,,,Easy Care,Savannah Flair Harem Jumpsuit. Perfect addition to your apparel collection.,,,Off-Duty & Travel,ELEP-PINK-XXS-JUMP,e0607252ae31,Regular,,,,organic,Spring/Summer,
3,fb095efdf93f,new-kira-jumpers,fb095efdf93f-a0ad4eba564b,Pink Elephant / S,Pink,,Solid,Pink,https://www.buddhapants.com/cdn/shop/products/2.23.2023-Buddha-Pants-Ecom-1158.jpg,,https://www.buddhapants.com/products/new-kira-jumpers,Buddha Pants,www.buddhapants.com,Savannah Flair Harem Jumpsuit,Apparel,True,$118.00,118.0,USD,,,missing_materials,Women,Bottoms,XXS|XS|S|M|L|XL|XXL|0|2|4|6|8|10|12|14|16|18,,Tall,0,0,False,False,,,Easy Care,Savannah Flair Harem Jumpsuit. Perfect addition to your apparel collection.,,,Off-Duty & Travel,ELEP-PINK-XXS-JUMP,a2c8313a6c8e,Regular,,,,organic,Spring/Summer,
3,fb095efdf93f,new-kira-jumpers,fb095efdf93f-afa7df2514b6,Pink Elephant / M,Pink,,Solid,Pink,https://www.buddhapants.com/cdn/shop/products/2.23.2023-Buddha-Pants-Ecom-1158.jpg,,https://www.buddhapants.com/products/new-kira-jumpers,Buddha Pants,www.buddhapants.com,Savannah Flair Harem Jumpsuit,Apparel,True,$118.00,118.0,USD,,,missing_materials,Women,Bottoms,XXS|XS|S|M|L|XL|XXL|0|2|4|6|8|10|12|14|16|18,,Tall,0,0,False,False,,,Easy Care,Savannah Flair Harem Jumpsuit. Perfect addition to your apparel collection.,,,Off-Duty & Travel,ELEP-PINK-XXS-JUMP,ea68d37d3c9b,Regular,,,,organic,Spring/Summer,
3,fb095efdf93f,new-kira-jumpers,fb095efdf93f-aff43df5d0e8,Pink Elephant / L,Pink,,Solid,Pink,https://www.buddhapants.com/cdn/shop/products/2.23.2023-Buddha-Pants-Ecom-1158.jpg,,https://www.buddhapants.com/products/new-kira-jumpers,Buddha Pants,www.buddhapants.com,Savannah Flair Harem Jumpsuit,Apparel,True,$118.00,118.0,USD,,,missing_materials,Women,Bottoms,XXS|XS|S|M|L|XL|XXL|0|2|4|6|8|10|12|14|16|18,,Tall,0,0,False,False,,,Easy Care,Savannah Flair Harem Jumpsuit. Perfect addition to your apparel collection.,,,Off-Duty & Travel,ELEP-PINK-XXS-JUMP,b7e7d8168467,Regular,,,,organic,Spring/Summer,
3,fb095efdf93f,new-kira-jumpers,fb095efdf93f-6bb13ef662d6,Red Elephant / Xxs,Red,,Solid,Red,https://www.buddhapants.com/cdn/shop/products/2.23.2023-Buddha-Pants-Ecom-1158.jpg,,https://www.buddhapants.com/products/new-kira-jumpers,Buddha Pants,www.buddhapants.com,Savannah Flair Harem Jumpsuit,Apparel,True,$118.00,118.0,USD,,,missing_materials,Women,Bottoms,XXS|XS|S|M|L|XL|XXL|0|2|4|6|8|10|12|14|16|18,,Tall,0,0,False,False,,,Easy Care,Savannah Flair Harem Jumpsuit. Perfect addition to your apparel collection.,,,Off-Duty & Travel,ELEP-PINK-XXS-JUMP,f8f056677478,Regular,,,,organic,Spring/Summer,
3,fb095efdf93f,new-kira-jumpers,fb095efdf93f-eb441e424f44,Red Elephant / Xs,Red,,Solid,Red,https://www.buddhapants.com/cdn/shop/products/2.23.2023-Buddha-Pants-Ecom-1158.jpg,,https://www.buddhapants.com/products/new-kira-jumpers,Buddha Pants,www.buddhapants.com,Savannah Flair Harem Jumpsuit,Apparel,True,$118.00,118.0,USD,,,missing_materials,Women,Bottoms,XXS|XS|S|M|L|XL|XXL|0|2|4|6|8|10|12|14|16|18,,Tall,0,0,False,False,,,Easy Care,Savannah Flair Harem Jumpsuit. Perfect addition to your apparel collection.,,,Off-Duty & Travel,ELEP-PINK-XXS-JUMP,4ebb287249fa,Regular,,,,organic,Spring/Summer,
3,fb095efdf93f,new-kira-jumpers,fb095efdf93f-dd28631fabae,Red Elephant / S,Red,,Solid,Red,https://www.buddhapants.com/cdn/shop/products/2.23.2023-Buddha-Pants-Ecom-1158.jpg,,https://www.buddhapants.com/products/new-kira-jumpers,Buddha Pants,www.buddhapants.com,Savannah Flair Harem Jumpsuit,Apparel,True,$118.00,118.0,USD,,,missing_materials,Women,Bottoms,XXS|XS|S|M|L|XL|XXL|0|2|4|6|8|10|12|14|16|18,,Tall,0,0,False,False,,,Easy Care,Savannah Flair Harem Jumpsuit. Perfect addition to your apparel collection.,,,Off-Duty & Travel,ELEP-PINK-XXS-JUMP,fa4df280c30b,Regular,,,,organic,Spring/Summer,
3,fb095efdf93f,new-kira-jumpers,fb095efdf93f-6784ef8df003,Red Elephant / M,Red,,Solid,Red,https://www.buddhapants.com/cdn/shop/products/2.23.2023-Buddha-Pants-Ecom-1158.jpg,,https://www.buddhapants.com/products/new-kira-jumpers,Buddha Pants,www.buddhapants.com,Savannah Flair Harem Jumpsuit,Apparel,True,$118.00,118.0,USD,,,missing_materials,Women,Bottoms,XXS|XS|S|M|L|XL|XXL|0|2|4|6|8|10|12|14|16|18,,Tall,0,0,False,False,,,Easy Care,Savannah Flair Harem Jumpsuit. Perfect addition to your apparel collection.,,,Off-Duty & Travel,ELEP-PINK-XXS-JUMP,e37d132fbbfb,Regular,,,,organic,Spring/Summer,
3,fb095efdf93f,new-kira-jumpers,fb095efdf93f-725c04b7cbac,Red Elephant / L,Red,,Solid,Red,https://www.buddhapants.com/cdn/shop/products/2.23.2023-Buddha-Pants-Ecom-1158.jpg,,https://www.buddhapants.com/products/new-kira-jumpers,Buddha Pants,www.buddhapants.com,Savannah Flair Harem Jumpsuit,Apparel,True,$118.00,118.0,USD,,,missing_materials,Women,Bottoms,XXS|XS|S|M|L|XL|XXL|0|2|4|6|8|10|12|14|16|18,,Tall,0,0,False,False,,,Easy Care,Savannah Flair Harem Jumpsuit. Perfect addition to your apparel collection.,,,Off-Duty & Travel,ELEP-PINK-XXS-JUMP,ef51a293feff,Regular,,,,organic,Spring/Summer,
3,fb095efdf93f,new-kira-jumpers,fb095efdf93f-a4ba851fdf2c,Leopard / Xxs,Leopard / Xxs,,Animal,Leopard / Xxs,https://www.buddhapants.com/cdn/shop/products/2.23.2023-Buddha-Pants-Ecom-1158.jpg,,https://www.buddhapants.com/products/new-kira-jumpers,Buddha Pants,www.buddhapants.com,Savannah Flair Harem Jumpsuit,Apparel,True,$118.00,118.0,USD,,,missing_materials,Women,Bottoms,XXS|XS|S|M|L|XL|XXL|0|2|4|6|8|10|12|14|16|18,,Tall,0,0,False,False,,,Easy Care,Savannah Flair Harem Jumpsuit. Perfect addition to your apparel collection.,,,Off-Duty & Travel,ELEP-PINK-XXS-JUMP,ebaf1aeb3a7f,Regular,,,,organic,Spring/Summer,
3,fb095efdf93f,new-kira-jumpers,fb095efdf93f-867caa3eeabf,Leopard / Xs,Leopard / Xs,,Animal,Leopard / Xs,https://www.buddhapants.com/cdn/shop/products/2.23.2023-Buddha-Pants-Ecom-1158.jpg,,https://www.buddhapants.com/products/new-kira-jumpers,Buddha Pants,www.buddhapants.com,Savannah Flair Harem Jumpsuit,Apparel,True,$118.00,118.0,USD,,,missing_materials,Women,Bottoms,XXS|XS|S|M|L|XL|XXL|0|2|4|6|8|10|12|14|16|18,,Tall,0,0,False,False,,,Easy Care,Savannah Flair Harem Jumpsuit. Perfect addition to your apparel collection.,,,Off-Duty & Travel,ELEP-PINK-XXS-JUMP,afdea7c90c4d,Regular,,,,organic,Spring/Summer,
3,fb095efdf93f,new-kira-jumpers,fb095efdf93f-d7d4633f6628,Leopard / S,Leopard / S,,Animal,Leopard / S,https://www.buddhapants.com/cdn/shop/products/2.23.2023-Buddha-Pants-Ecom-1158.jpg,,https://www.buddhapants.com/products/new-kira-jumpers,Buddha Pants,www.buddhapants.com,Savannah Flair Harem Jumpsuit,Apparel,True,$118.00,118.0,USD,,,missing_materials,Women,Bottoms,XXS|XS|S|M|L|XL|XXL|0|2|4|6|8|10|12|14|16|18,,Tall,0,0,False,False,,,Easy Care,Savannah Flair Harem Jumpsuit. Perfect addition to your apparel collection.,,,Off-Duty & Travel,ELEP-PINK-XXS-JUMP,d189613fecfa,Regular,,,,organic,Spring/Summer,
3,fb095efdf93f,new-kira-jumpers,fb095efdf93f-4434cdb1769f,Leopard / M,Leopard / M,,Animal,Leopard / M,https://www.buddhapants.com/cdn/shop/products/2.23.2023-Buddha-Pants-Ecom-1158.jpg,,https://www.buddhapants.com/products/new-kira-jumpers,Buddha Pants,www.buddhapants.com,Savannah Flair Harem Jumpsuit,Apparel,True,$118.00,118.0,USD,,,missing_materials,Women,Bottoms,XXS|XS|S|M|L|XL|XXL|0|2|4|6|8|10|12|14|16|18,,Tall,0,0,False,False,,,Easy Care,Savannah Flair Harem Jumpsuit. Perfect addition to your apparel collection.,,,Off-Duty & Travel,ELEP-PINK-XXS-JUMP,3a9fbbeef419,Regular,,,,organic,Spring/Summer,
3,fb095efdf93f,new-kira-jumpers,fb095efdf93f-3474a7fc9b33,Leopard / L,Leopard / L,,Animal,Leopard / L,https://www.buddhapants.com/cdn/shop/products/2.23.2023-Buddha-Pants-Ecom-1158.jpg,,https://www.buddhapants.com/products/new-kira-jumpers,Buddha Pants,www.buddhapants.com,Savannah Flair Harem Jumpsuit,Apparel,True,$118.00,118.0,USD,,,missing_materials,Women,Bottoms,XXS|XS|S|M|L|XL|XXL|0|2|4|6|8|10|12|14|16|18,,Tall,0,0,False,False,,,Easy Care,Savannah Flair Harem Jumpsuit. Perfect addition to your apparel collection.,,,Off-Duty & Travel,ELEP-PINK-XXS-JUMP,d19ef9264255,Regular,,,,organic,Spring/Summer,
3,fb095efdf93f,new-kira-jumpers,fb095efdf93f-f3df2eab3a62,Leopard / Xl,Leopard / Xl,,Animal,Leopard / Xl,https://www.buddhapants.com/cdn/shop/products/2.23.2023-Buddha-Pants-Ecom-1158.jpg,,https://www.buddhapants.com/products/new-kira-jumpers,Buddha Pants,www.buddhapants.com,Savannah Flair Harem Jumpsuit,Apparel,True,$118.00,118.0,USD,,,missing_materials,Women,Bottoms,XXS|XS|S|M|L|XL|XXL|0|2|4|6|8|10|12|14|16|18,,Tall,0,0,False,False,,,Easy Care,Savannah Flair Harem Jumpsuit. Perfect addition to your apparel collection.,,,Off-Duty & Travel,ELEP-PINK-XXS-JUMP,7802933d10eb,Regular,,,,organic,Spring/Summer,
3,fb095efdf93f,new-kira-jumpers,fb095efdf93f-c17dba29ed58,Leopard / Xxl,Leopard / Xxl,,Animal,Leopard / Xxl,https://www.buddhapants.com/cdn/shop/products/2.23.2023-Buddha-Pants-Ecom-1158.jpg,,https://www.buddhapants.com/products/new-kira-jumpers,Buddha Pants,www.buddhapants.com,Savannah Flair Harem Jumpsuit,Apparel,True,$118.00,118.0,USD,,,missing_materials,Women,Bottoms,XXS|XS|S|M|L|XL|XXL|0|2|4|6|8|10|12|14|16|18,,Tall,0,0,False,False,,,Easy Care,Savannah Flair Harem Jumpsuit. Perfect addition to your apparel collection.,,,Off-Duty & Travel,ELEP-PINK-XXS-JUMP,92e1c410b43d,Regular,,,,organic,Spring/Summer,
3,fb095efdf93f,new-kira-jumpers,fb095efdf93f-cff496b45055,Digital Rainbow / Xxs,Multicolor,,Solid,Multicolor,https://www.buddhapants.com/cdn/shop/products/2.23.2023-Buddha-Pants-Ecom-1158.jpg,,https://www.buddhapants.com/products/new-kira-jumpers,Buddha Pants,www.buddhapants.com,Savannah Flair Harem Jumpsuit,Apparel,True,$118.00,118.0,USD,,,missing_materials,Women,Bottoms,XXS|XS|S|M|L|XL|XXL|0|2|4|6|8|10|12|14|16|18,,Tall,0,0,False,False,,,Easy Care,Savannah Flair Harem Jumpsuit. Perfect addition to your apparel collection.,,,Off-Duty & Travel,ELEP-PINK-XXS-JUMP,e2a0eb7b8901,Regular,,,,organic,Spring/Summer,
3,fb095efdf93f,new-kira-jumpers,fb095efdf93f-69374085a868,Digital Rainbow / Xs,Multicolor,,Solid,Multicolor,https://www.buddhapants.com/cdn/shop/products/2.23.2023-Buddha-Pants-Ecom-1158.jpg,,https://www.buddhapants.com/products/new-kira-jumpers,Buddha Pants,www.buddhapants.com,Savannah Flair Harem Jumpsuit,Apparel,True,$118.00,118.0,USD,,,missing_materials,Women,Bottoms,XXS|XS|S|M|L|XL|XXL|0|2|4|6|8|10|12|14|16|18,,Tall,0,0,False,False,,,Easy Care,Savannah Flair Harem Jumpsuit. Perfect addition to your apparel collection.,,,Off-Duty & Travel,ELEP-PINK-XXS-JUMP,fd839f74fd99,Regular,,,,organic,Spring/Summer,
3,fb095efdf93f,new-kira-jumpers,fb095efdf93f-a123ad7498ff,Digital Rainbow / S,Multicolor,,Solid,Multicolor,https://www.buddhapants.com/cdn/shop/products/2.23.2023-Buddha-Pants-Ecom-1158.jpg,,https://www.buddhapants.com/products/new-kira-jumpers,Buddha Pants,www.buddhapants.com,Savannah Flair Harem Jumpsuit,Apparel,True,$118.00,118.0,USD,,,missing_materials,Women,Bottoms,XXS|XS|S|M|L|XL|XXL|0|2|4|6|8|10|12|14|16|18,,Tall,0,0,False,False,,,Easy Care,Savannah Flair Harem Jumpsuit. Perfect addition to your apparel collection.,,,Off-Duty & Travel,ELEP-PINK-XXS-JUMP,8b924bd5825b,Regular,,,,organic,Spring/Summer,
3,fb095efdf93f,new-kira-jumpers,fb095efdf93f-9bc9d235dae9,Digital Rainbow / M,Multicolor,,Solid,Multicolor,https://www.buddhapants.com/cdn/shop/products/2.23.2023-Buddha-Pants-Ecom-1158.jpg,,https://www.buddhapants.com/products/new-kira-jumpers,Buddha Pants,www.buddhapants.com,Savannah Flair Harem Jumpsuit,Apparel,True,$118.00,118.0,USD,,,missing_materials,Women,Bottoms,XXS|XS|S|M|L|XL|XXL|0|2|4|6|8|10|12|14|16|18,,Tall,0,0,False,False,,,Easy Care,Savannah Flair Harem Jumpsuit. Perfect addition to your apparel collection.,,,Off-Duty & Travel,ELEP-PINK-XXS-JUMP,e3cd81f7412b,Regular,,,,organic,Spring/Summer,
3,fb095efdf93f,new-kira-jumpers,fb095efdf93f-4a508e586c6f,Digital Rainbow / L,Multicolor,,Solid,Multicolor,https://www.buddhapants.com/cdn/shop/products/2.23.2023-Buddha-Pants-Ecom-1158.jpg,,https://www.buddhapants.com/products/new-kira-jumpers,Buddha Pants,www.buddhapants.com,Savannah Flair Harem Jumpsuit,Apparel,True,$118.00,118.0,USD,,,missing_materials,Women,Bottoms,XXS|XS|S|M|L|XL|XXL|0|2|4|6|8|10|12|14|16|18,,Tall,0,0,False,False,,,Easy Care,Savannah Flair Harem Jumpsuit. Perfect addition to your apparel collection.,,,Off-Duty & Travel,ELEP-PINK-XXS-JUMP,089ab4680a6b,Regular,,,,organic,Spring/Summer,
3,fb095efdf93f,new-kira-jumpers,fb095efdf93f-904a27af4109,Lionfish / Xxs,Lionfish / Xxs,,Solid,Lionfish / Xxs,https://www.buddhapants.com/cdn/shop/products/2.23.2023-Buddha-Pants-Ecom-1158.jpg,,https://www.buddhapants.com/products/new-kira-jumpers,Buddha Pants,www.buddhapants.com,Savannah Flair Harem Jumpsuit,Apparel,True,$118.00,118.0,USD,,,missing_materials,Women,Bottoms,XXS|XS|S|M|L|XL|XXL|0|2|4|6|8|10|12|14|16|18,,Tall,0,0,False,False,,,Easy Care,Savannah Flair Harem Jumpsuit. Perfect addition to your apparel collection.,,,Off-Duty & Travel,ELEP-PINK-XXS-JUMP,40eff4518043,Regular,,,,organic,Spring/Summer,
3,fb095efdf93f,new-kira-jumpers,fb095efdf93f-dcb4b5abd8f7,Lionfish / Xs,Lionfish / Xs,,Solid,Lionfish / Xs,https://www.buddhapants.com/cdn/shop/products/2.23.2023-Buddha-Pants-Ecom-1158.jpg,,https://www.buddhapants.com/products/new-kira-jumpers,Buddha Pants,www.buddhapants.com,Savannah Flair Harem Jumpsuit,Apparel,True,$118.00,118.0,USD,,,missing_materials,Women,Bottoms,XXS|XS|S|M|L|XL|XXL|0|2|4|6|8|10|12|14|16|18,,Tall,0,0,False,False,,,Easy Care,Savannah Flair Harem Jumpsuit. Perfect addition to your apparel collection.,,,Off-Duty & Travel,ELEP-PINK-XXS-JUMP,26730e9acc7b,Regular,,,,organic,Spring/Summer,
3,fb095efdf93f,new-kira-jumpers,fb095efdf93f-08c55dcf0475,Lionfish / S,Lionfish / S,,Solid,Lionfish / S,https://www.buddhapants.com/cdn/shop/products/2.23.2023-Buddha-Pants-Ecom-1158.jpg,,https://www.buddhapants.com/products/new-kira-jumpers,Buddha Pants,www.buddhapants.com,Savannah Flair Harem Jumpsuit,Apparel,True,$118.00,118.0,USD,,,missing_materials,Women,Bottoms,XXS|XS|S|M|L|XL|XXL|0|2|4|6|8|10|12|14|16|18,,Tall,0,0,False,False,,,Easy Care,Savannah Flair Harem Jumpsuit. Perfect addition to your apparel collection.,,,Off-Duty & Travel,ELEP-PINK-XXS-JUMP,ad5a44ec542f,Regular,,,,organic,Spring/Summer,
3,fb095efdf93f,new-kira-jumpers,fb095efdf93f-a8840cd5e02c,Lionfish / M,Lionfish / M,,Solid,Lionfish / M,https://www.buddhapants.com/cdn/shop/products/2.23.2023-Buddha-Pants-Ecom-1158.jpg,,https://www.buddhapants.com/products/new-kira-jumpers,Buddha Pants,www.buddhapants.com,Savannah Flair Harem Jumpsuit,Apparel,True,$118.00,118.0,USD,,,missing_materials,Women,Bottoms,XXS|XS|S|M|L|XL|XXL|0|2|4|6|8|10|12|14|16|18,,Tall,0,0,False,False,,,Easy Care,Savannah Flair Harem Jumpsuit. Perfect addition to your apparel collection.,,,Off-Duty & Travel,ELEP-PINK-XXS-JUMP,e03e702373b4,Regular,,,,organic,Spring/Summer,
